5,8,7,8,2,5,9,5,11,6
9,16,13,15,3,10,17,10,22,11
3,6,5,5,1,4,6,4,8,4
8,14,12,14,3,9,15,9,20,10
9,14,12,14,3,10,16,10,21,10
4,7,6,7,1,4,7,4,10,5
5,9,7,8,2,6,10,6,12,6
9,15,12,14,3,10,16,10,21,11
1,2,2,2,0,1,2,1,3,1
6,10,8,9,2,6,11,6,14,7
7,11,9,11,2,7,12,7,16,8
10,17,14,16,3,11,19,11,24,12
7,11,9,11,2,7,12,7,16,8
1,2,2,2,0,1,2,1,3,2
6,10,8,9,2,6,11,6,14,7
2,3,3,3,1,2,3,2,4,2
10,17,14,16,3,11,19,11,24,12
9,16,13,15,3,10,17,10,22,11
2,3,3,3,1,2,3,2,4,2
2,3,3,3,1,2,4,2,5,2
3,5,4,5,1,3,5,3,7,3
10,16,14,16,3,11,18,11,23,11
7,11,9,11,2,7,12,7,16,8
9,14,12,14,3,10,16,10,21,10
8,14,12,14,3,9,15,9,20,10
6,10,9,10,2,7,11,7,15,7
10,17,14,16,3,11,18,11,24,12
2,4,3,4,1,2,4,2,5,3
3,5,4,5,1,3,6,3,7,4
8,13,11,12,3,8,14,8,18,9
9,14,12,14,3,9,16,9,20,10
4,7,6,7,1,5,8,5,10,5
7,12,10,11,2,8,13,8,17,8
11,18,15,18,4,12,20,12,26,13
8,13,11,13,3,9,15,9,19,10
9,15,12,14,3,10,16,10,21,11
3,4,4,4,1,3,5,3,6,3
2,3,3,3,1,2,4,2,5,2
2,4,3,4,1,3,4,3,6,3
1,2,1,1,0,1,2,1,2,1
11,18,15,17,4,12,20,12,26,13
7,12,10,12,2,8,13,8,17,8
10,17,14,17,4,11,19,11,25,12
11,18,15,18,4,12,20,12,26,13
3,4,4,4,1,3,5,3,6,3
5,8,7,8,2,5,9,5,11,6
3,6,5,6,1,4,6,4,8,4
9,15,13,15,3,10,17,10,22,11
0,1,0,1,0,0,1,0,1,0
3,6,5,6,1,4,6,4,8,4
6,10,8,10,2,7,11,7,14,7
9,14,12,14,3,9,16,9,20,10
5,9,7,9,2,6,10,6,13,6
3,6,5,5,1,4,6,4,8,4
6,10,8,9,2,6,11,6,14,7
4,7,6,7,1,5,8,5,10,5
3,6,5,6,1,4,6,4,8,4
4,6,5,6,1,4,7,4,9,5
2,4,3,4,1,3,4,3,6,3
6,9,8,9,2,6,10,6,13,7
1,1,1,1,0,1,1,1,1,1
3,6,5,6,1,4,6,4,8,4
7,12,10,11,2,8,13,8,17,8
3,5,4,5,1,3,6,3,7,4
4,7,5,6,1,4,7,4,9,5
3,4,4,4,1,3,5,3,6,3
10,17,14,16,3,11,19,11,24,12
3,6,5,5,1,4,6,4,8,4
9,16,13,15,3,10,17,10,22,11
7,11,9,11,2,7,12,7,16,8
2,3,3,3,1,2,4,2,5,2
5,7,6,7,2,5,8,5,11,5
11,18,15,17,4,12,20,12,26,13
8,12,10,12,3,8,14,8,18,9
11,18,15,18,4,12,20,12,26,13
11,18,15,17,4,12,20,12,26,13
1,1,1,1,0,1,1,1,1,1
6,9,8,9,2,6,10,6,13,7
10,17,14,17,3,11,19,11,24,12
3,5,4,4,1,3,5,3,7,3
3,6,5,5,1,4,6,4,8,4
9,15,12,14,3,10,16,10,21,10
6,10,8,9,2,6,11,6,14,7
3,6,5,5,1,4,6,4,8,4
10,17,14,16,3,11,18,11,24,12
4,6,5,6,1,4,7,4,9,4
8,14,11,13,3,9,15,9,19,10
7,11,9,10,2,7,12,7,15,8
7,12,10,12,2,8,13,8,17,9
11,17,15,17,4,12,19,12,25,12
2,3,3,3,1,2,3,2,4,2
10,16,13,15,3,10,17,10,23,11
10,16,14,16,3,11,18,11,23,11
7,12,10,12,3,8,14,8,18,9
0,1,0,1,0,0,1,0,1,0
11,18,15,18,4,12,20,12,26,13
9,15,12,14,3,10,16,10,21,11
7,12,10,12,3,8,14,8,18,9
5,9,8,9,2,6,10,6,13,6
2,3,3,3,1,2,3,2,4,2
5,8,7,8,2,6,9,6,12,6
2,4,3,4,1,2,4,2,5,3
12,19,16,18,4,13,21,13,27,14
7,12,10,12,2,8,13,8,17,9
10,16,13,15,3,11,18,11,23,11
5,9,7,8,2,6,10,6,12,6
10,16,14,16,3,11,18,11,23,12
2,4,3,4,1,3,4,3,5,3
3,5,4,5,1,3,5,3,7,3
2,4,3,4,1,3,4,3,5,3
1,1,1,1,0,1,1,1,2,1
5,8,7,8,2,5,9,5,12,6
9,15,13,15,3,10,17,10,22,11
11,18,15,18,4,12,20,12,26,13
6,10,8,9,2,6,11,6,14,7
2,4,3,4,1,3,4,3,6,3
6,10,9,10,2,7,11,7,15,7
9,14,12,14,3,10,16,10,21,10
10,17,14,16,3,11,18,11,24,12
11,18,15,18,4,12,20,12,26,13
6,10,8,10,2,7,11,7,14,7
5,9,8,9,2,6,10,6,13,6
8,13,11,12,3,9,14,9,18,9
8,12,10,12,3,8,14,8,18,9
3,4,4,4,1,3,5,3,6,3
11,19,16,18,4,12,21,12,27,13
8,14,11,13,3,9,15,9,19,10
12,19,16,18,4,13,21,13,27,14
9,14,12,14,3,10,16,10,21,10
9,15,12,14,3,10,16,10,21,10
9,15,12,14,3,10,16,10,21,11
7,11,9,10,2,7,12,7,15,8
7,12,10,11,2,8,13,8,16,8
4,6,5,6,1,4,7,4,9,4
5,7,6,7,2,5,8,5,11,5
6,10,8,9,2,6,11,6,14,7
8,12,10,12,3,8,14,8,18,9
7,12,10,11,2,8,13,8,17,8
10,17,14,17,3,11,19,11,24,12
3,4,4,4,1,3,5,3,6,3
0,1,0,1,0,0,1,0,1,0
5,8,7,8,2,5,9,5,12,6
11,18,15,17,4,12,19,12,25,13
11,19,16,18,4,12,21,12,27,13
9,15,12,14,3,10,16,10,21,10
12,19,16,19,4,13,21,13,27,14
9,15,13,15,3,10,17,10,22,11
2,3,3,3,1,2,3,2,4,2
11,19,16,18,4,12,21,12,27,13
0,0,0,0,0,0,0,0,0,0
1,2,1,2,0,1,2,1,2,1
6,11,9,10,2,7,12,7,15,8
2,3,3,3,1,2,4,2,5,2
2,3,3,3,1,2,3,2,4,2
8,12,10,12,3,8,14,8,18,9
10,17,14,17,4,11,19,11,25,12
7,11,9,10,2,7,12,7,15,8
0,0,0,0,0,0,0,0,0,0
6,10,8,9,2,6,11,6,14,7
8,14,12,14,3,9,15,9,20,10
3,6,5,5,1,4,6,4,8,4
5,8,7,8,2,5,9,5,11,6
12,19,16,19,4,13,21,13,27,14
3,6,5,5,1,4,6,4,8,4
7,12,10,12,2,8,13,8,17,9
2,4,3,4,1,3,4,3,6,3
1,2,1,1,0,1,2,1,2,1
1,2,1,1,0,1,2,1,2,1
6,10,8,9,2,6,11,6,14,7
6,9,8,9,2,6,10,6,13,7
0,1,0,1,0,0,1,0,1,0
10,17,14,16,3,11,18,11,24,12
0,0,0,0,0,0,0,0,0,0
3,5,5,5,1,4,6,4,8,4
10,16,13,15,3,11,18,11,23,11
8,13,11,13,3,9,14,9,19,9
8,13,11,12,3,9,14,9,18,9
0,0,0,0,0,0,0,0,1,0
8,13,11,13,3,9,14,9,19,9
9,15,13,15,3,10,17,10,22,11
10,17,14,17,4,11,19,11,25,12
2,4,3,4,1,3,4,3,5,3
9,16,13,15,3,10,17,10,22,11
3,5,4,5,1,3,6,3,7,4
11,19,16,18,4,12,21,12,27,13
11,19,16,18,4,12,21,12,27,13
3,4,4,4,1,3,5,3,6,3
10,17,14,17,4,11,19,11,25,12
7,11,9,11,2,7,12,7,16,8
1,1,1,1,0,1,1,1,2,1
2,4,3,4,1,3,4,3,5,3
1,1,1,1,0,1,1,1,2,1
10,16,13,15,3,10,17,10,23,11
7,12,10,12,3,8,14,8,18,9
9,14,12,14,3,9,16,9,20,10
8,14,12,14,3,9,15,9,20,10
11,18,15,18,4,12,20,12,26,13
10,17,14,16,3,11,19,11,24,12
10,16,13,15,3,11,18,11,23,11
8,14,12,13,3,9,15,9,20,10
5,8,6,7,2,5,8,5,11,5
2,3,2,3,1,2,3,2,4,2
8,13,11,13,3,9,15,9,19,10
2,3,3,3,1,2,4,2,5,2
5,8,7,8,2,5,9,5,11,6
1,2,1,2,0,1,2,1,2,1
1,1,1,1,0,1,1,1,2,1
9,14,12,14,3,9,16,9,20,10
4,7,6,7,1,4,7,4,10,5
10,16,13,15,3,11,18,11,23,11
4,6,5,6,1,4,7,4,9,4
2,3,3,3,1,2,4,2,5,2
3,5,4,4,1,3,5,3,7,3
11,18,15,17,4,12,19,12,25,13
8,13,11,13,3,9,15,9,19,10
4,6,5,6,1,4,7,4,9,4
10,17,14,16,3,11,19,11,24,12
8,13,11,13,3,9,15,9,19,9
11,19,16,18,4,12,21,12,27,13
8,14,12,13,3,9,15,9,20,10
11,18,15,17,4,12,19,12,25,13
0,0,0,0,0,0,0,0,1,0
6,9,8,9,2,6,10,6,13,7
11,18,15,18,4,12,20,12,26,13
8,13,11,12,3,8,14,8,18,9
10,17,14,17,4,11,19,11,25,12
9,15,13,15,3,10,17,10,22,11
4,7,6,7,1,5,8,5,10,5
8,13,11,13,3,9,15,9,19,9
6,10,8,9,2,6,11,6,14,7
6,11,9,10,2,7,12,7,15,8
1,2,2,2,0,2,3,2,3,2
8,13,11,13,3,9,15,9,19,9
10,17,14,16,3,11,18,11,24,12
1,2,2,2,0,2,3,2,3,2
10,16,14,16,3,11,18,11,23,12
5,8,7,8,2,5,9,5,12,6
8,13,11,13,3,9,14,9,19,9
3,5,4,5,1,3,5,3,7,3
9,14,12,14,3,10,16,10,21,10
10,16,14,16,3,11,18,11,23,12
10,16,14,16,3,11,18,11,23,12
7,12,10,12,3,8,14,8,18,9
5,9,7,8,2,6,10,6,12,6
8,13,11,13,3,9,14,9,19,9
9,15,13,15,3,10,17,10,21,11
10,17,14,16,3,11,18,11,24,12
3,6,5,5,1,4,6,4,8,4
10,16,13,15,3,11,18,11,23,11
4,7,6,7,1,4,7,4,10,5
6,9,8,9,2,6,10,6,13,7
6,9,8,9,2,6,10,6,13,7
3,5,4,5,1,3,5,3,7,3
11,18,15,17,4,12,20,12,26,13
11,19,16,18,4,12,21,12,27,13
11,17,15,17,4,12,19,12,25,12
5,8,7,8,2,5,9,5,11,6
9,15,13,15,3,10,17,10,22,11
10,16,13,15,3,10,17,10,23,11
9,15,13,15,3,10,17,10,22,11
8,13,11,13,3,9,15,9,19,9
2,4,3,4,1,3,4,3,5,3
2,3,2,3,1,2,3,2,4,2
5,9,7,9,2,6,10,6,13,6
4,6,5,6,1,4,7,4,9,5
5,7,6,7,2,5,8,5,11,5
5,7,6,7,2,5,8,5,11,5
10,16,14,16,3,11,18,11,23,11
4,7,6,7,1,5,8,5,10,5
10,16,14,16,3,11,18,11,23,11
8,12,10,12,3,8,14,8,18,9
7,11,9,11,2,7,12,7,16,8
11,19,16,18,4,12,21,12,27,13
2,4,3,4,1,3,4,3,5,3
5,8,7,8,2,5,9,5,11,6
5,8,7,8,2,5,9,5,11,6
11,18,15,17,4,12,19,12,25,13
10,17,14,16,3,11,18,11,24,12
11,18,15,17,4,12,20,12,26,13
5,8,7,8,2,6,9,6,12,6
2,3,3,3,1,2,3,2,4,2
6,10,9,10,2,7,11,7,15,7
0,1,0,1,0,0,1,0,1,0
5,8,7,8,2,5,9,5,12,6
11,18,15,17,4,12,19,12,25,13
6,10,9,10,2,7,11,7,15,7
2,4,3,4,1,3,4,3,6,3
11,19,16,18,4,12,21,12,27,13
10,17,14,16,3,11,18,11,24,12
12,19,16,18,4,13,21,13,27,14
11,19,16,18,4,12,21,12,27,13
10,17,14,17,3,11,19,11,24,12
9,15,13,15,3,10,17,10,22,11
8,14,11,13,3,9,15,9,19,10
3,5,4,4,1,3,5,3,7,3
1,2,2,2,0,1,2,1,3,2
1,2,2,2,0,1,2,1,3,1
1,2,2,2,0,1,2,1,3,2
4,7,6,7,1,5,8,5,10,5
6,10,9,10,2,7,11,7,15,7
